"Data Source","World Development Indicators",

"Last Updated Date","2021-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"IBRD only","IBD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","243178344312.245","261624489332.571","275502315391.495","303574257488.059","322542120059.305","329647678784.374","347127509716.445","365730267559.025","399988529345.707","432773310824.416","477683909189.718","536059131507.486","673268660145.823","836306085669.009","905149989486.841","980064741512.434","1107979726735.87","1210797359709.02","1427633653848.64","1685598480483.1","1874113703369.93","1883283635387.59","1860888285809.13","1872356498683.01","1959523266654.61","2096766061878.85","2089428058788.62","2252735875995.42","2246864533922.6","2612692374935.03","2534782794363.44","2634402608292.91","2910164872705.94","3219764101197.84","3662883349810.29","3994427330816.95","4256884664090.79","4159484409302.9","4024013945030.91","4303000280980.66","4361674142170.98","4373334277662.32","4838406891702.89","5596161703242.08","6614222138217.23","7679771685914.97","9431440531064.7","11194226190624","11099154910225.2","13129368911711.1","15457853136940.8","16524745056781.4","17588700093327","18285246187278.7","17075643329069.3","17342645479975.4","19039489167892.5","19997438168053.9","20685309500998.6","19598043676788.5",
"IDA & IBRD total","IBT","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","375835425470.725","402650410072.089","425079049811.684","466821620044.703","498156314188.544","512187106528.699","540742123545.077","568435482413.212","621438995549.055","672126769625.601","739963884610.904","818969652302.081","1015129606224.57","1267207353287.58","1395263832803.16","1490108734480.67","1679658251738.71","1853321721557.77","2187645924208.15","2576822415710.87","2855826110005.55","2868810286025.6","2834725639177.64","2869892337731.55","3021469882014.41","3216278166275.67","3247719509558","3457955110052.15","3433556223997.07","3969646302942.37","3871266001917.44","4019119719062.69","4407499807626.69","4829938261368.38","5500539407206.2","6018084611128.98","6399224777894.41","6279772310261.33","6100236340669.57","6517723724331.42","6615981970614.34","6675251939514.5","7387231247118.08","8547277539975.24","10094664316232.5","11707366538408.9","14404956894955.3","17084652562929.1","16967162382530.5","19413436581591.8","21946971027290.6","17964484511649.4","19175590358290.7","19949690812787.2","18746365330446.6","18980414115926.9","20721469603469.2","21782352624680.4","22524217434498.2","21422754920508.8",
"IDA total","IDA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","1011857889947.07","1013186890463.1","1001247174221.86","1071019890550.27","1184914047308.15","1208000030019.49","1354705314502.18","1306305300900.97","1237486342544.02","1338588403232.65","1380674764727.22","1417610293925.2","1437177179469.92","1403134221328.99","1619222257886.85","1845641150265.37","1908913838883.77","1974784293004.46","2011989119032.6","2129364266542.42","2196396014663.01","2370617833917.78","2631275807558.61","3055971398976.53","3581252013072.5","4103054304623.57","5149955226220.93","6061117367246.13","6120162272725.54","6546965591373.99","6751165114670.93","1448189244815.23","1598551549098.22","1677213891216.49","1683702841112.04","1649014420323.3","1689626888443.23","1793687133258.59","1847692338591.88","1838212556227.1",
"IDA blend","IDB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","74269751913.2591","78015997322.6952","77452457778.1572","84512525626.2253","95201343136.3047","84729934148.5958","87996779652.7493","96383117105.7589","85905239560.1763","92094358482.2191","95785634519.4866","101617120012.992","101280126392.413","98449898244.2288","115240535264.866","131649202066.838","134933520009.471","133957008483.963","135589530775.22","142681909604.495","157070861329.941","175921805000.236","196115843208.836","233213045552.234","280874591454.806","326745220104.041","431864005887.524","496861118633.711","495292375559.324","572160132109.307","652385113413.237","689424059707.597","814832438974.917","862529923152.623","872603055097.024","827146769506.826","806759797440.713","833304443387.522","848177188172.93","802926684270.364",
"Indonesia","IDN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","5672436321.23077","6786548583.89667","7849693251.53374","8178082191.78082","8066696893.09851","9194216867.46988","13269156626.506","19517108433.7349","24092048192.7711","29046506024.0964","35025783132.5301","40365118182.8684","37311174029.9353","51342286960.5388","65448745347.6854","73330109844.2698","58087455109.3649","61393944672.4939","61770878923.2111","60132466688.9738","54222527191.5285","60792610172.8585","65495856729.3475","77508422169.6686","85553554573.278","92635473319.1456","106710310636.275","119927478884.647","140291997674.464","158986295521.496","147839991607.834","70128577939.1459","112768643663.948","112515230458.414","112375791961.71","146510069592.168","179055103355.751","192859708255.971","207174698941.24","259925016022.21","310716978776.939","352287532712.906","368489678402.782","492495749766.152","575804641319.238","602471771574.198","605434052714.248","592963201343.839","578489153447.886","627662372746.332","674331684086.954","687910961416.825","746887992384.266","722454168285.582",
"IDA only","IDX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1418258904381.01","1454988534379.42","1462516604908.14","1500657322321.57","1469461158108.48","1680290022764.16","1912451928465.78","1989688551752.7","2111851096190.44","2160104025382.47","2293886562765.81","2272183480915.71","2391766325950.08","2646676581912.36","3022205417852.53","3470666626060.64","3929881489595.69","4728236904674.43","5671824376586.13","5785880337995.05","6144148144658.92","6269290198192.45","761530034590.158","783458892954.34","814031708462.856","810128086003.949","822208766288.458","885853506075.031","965050218739.662","1004979289422.61","1046076085897.57",
"Isle of Man","IMN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","34792321597.8286","36540969271.0053","38915229736.2544","43778123130.3408","51117805615.9789","54394573193.3494","42851042995.1786","47393058419.7813","47799884222.732","51881738172.032","55326240285.62","60584508355.3497","64036134461.1337","75179842896.6336","89810713779.2605","85890197379.1122","87093123892.0063","103806104431.437","118062230214.082","131100916822.995","163030988932.962","165954198991.873","171249039431.681","186910754483.325","180250751259.281","195098643410.574","210914482586.368","232654341141.533","242384054729.489","236049824184.095","251521172783.362","210943629036.731","220938810649.23","213533601508.722","246362106616.09","267475945977.85","294225311846.494","311653617466.353","319041539947.982","349552225510.105","354513217160.806","368490057154.419","382824139263.44","439852545441.488","487583927750.502","555766446476.004","619748008187.936","798453757984.834","805841227907.796","904693988089.04","1101423274556.54","1226760926734.35","1227163968391.32","1261474206844.74","1398200610122.73","1460638226562.39","1597267269306.12","1842570823752.73","1896331447405.64","2058484120655.32","1890959358869.65",
"Not classified","INX","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","3797238707.23871","4391835952.47221","5248400865.46027","6192178275.13023","6994032406.55496","8121336236.9338","8077257288.42344","9451573018.27174","12259438236.1824","15809522888.4591","19283691535.8472","18367212574.4708","17692465906.5504","16980140941.568","16137933242.2742","17203996002.332","23386573760.0678","27026575374.5318","29445358128.3743","29941317111.2847","36694023707.1773","37733024464.4442","42490380544.0172","38911601348.9941","42177910482.9211","48139738636.3636","52541537298.3871","54945359360.0764","57833844342.2676","61766258256.9785","61643942325.41","66613796868.0089","77261933935.6296","99440063205.4176","116275532654.582","126425927123.492","139298828252.415","167336626060.772","183892296762.853","158536068352.32","146305246739.12","155456793342.278","142917247164.925","147817252558.671","152998295521.597","132323701172.803","138863587396.897","147047373474.319","163071461853.95","164507471050.933","160561070123.088",
"Iran, Islamic Rep.","IRN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3878276756.81314","3997584337.11707","4140385922.27321","4290071101.41065","4457316042.12949","4864040213.29362","5321654384.14902","5934494560.34797","6250256496.75769","7274984343.59223","8245151101.23221","10235364926.7555","12017714494.6567","16721326214.5666","26720505892.3735","35922072191.0422","40358553558.2514","50357034181.0863","57365366955.0138","65242992306.143","74267288016.5807","85965816870.4127","101214159537.389","123205571812.626","131007005378.819","149407791041.511","181836181668.96","111594796918.321","110886340921.889","100640975715.974","98255385174.2514","","","42490899733.0931","47219047950.437","61982334618.5149","71945123755.2538","72900231304.3353","78267473288.9894","72736499319.4631","68669376116.245","80050782763.3098","75004507712.0759","85772891200.3037","102460834695.999","120652808408.76","143541825757.513","178097914246.139","213231857925.717","231841134507.027","261544930150.364","307879066658.092","342111001422.662","252272098084.844","244863115559.766","242494349308.231","262107148855.809","271900006333.457","178874367436.897","158200951284.312","121148419041.832",
"Iraq","IRQ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","2389806776.81322","2729278642.14993","2916491438.87053","3087157477.71542","5012529630.88385","7731798171.35117","9962072468.67592","12355570606.1632","13589569928.8859","15638672536.4037","20177000000","25341333333.3333","35012666666.6667","39753870967.7419","41304193548.3871","40420967741.9355","44033870967.7419","47994193548.3871","52778709677.4194","70886774193.5484","101409677419.355","452061479.346782","346467532.467532","372183259.007347","1459739578.31905","5662656614.09286","4097639591.05718","8150657623.20117","10199782098.3567","10892153673.2837","12274453883.4951","12795337250.3349","14349259925.1898","12779964730.8131","22806861105.9508","28720536684.7826","34421497594.4174","50879972852.1106","63055918301.2855","81855679701.0139","87766724529.9145","101722388888.889","123017733178.169","131605907459.52","137206856346.484","123988467561.064","125322177918.782","126859402364.865","135096219150.285","145514670473.773","",
"Iceland","ISL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","375695454.545455","478709090.909091","602091547.699977","787036502.829247","1091995997.999","1006859466.49317","1157480375.47346","1530486247.29723","1774046328.05872","2058805445.26376","2414043480.07337","2553121729.7417","2406511354.89617","2079612765.06674","2155169923.36016","2309065570.96635","3034791383.84885","4340825395.84044","4785366857.30227","4383317093.78035","5047646653.10086","5492436407.02892","5682132732.30586","4865413412.38285","4931373733.99443","5581983685.69693","5847948902.25564","5886384704.45375","6673974207.38659","7270608264.56792","7396292294.18948","6419265883.56534","7323440346.40422","9333532153.98454","11166297083.5583","13964880751.0753","14086271459.1052","17195520084.3026","13748618761.7896","10080496771.2297","10484545740.6463","11680231174.1495","11538262365.7173","12387977550.0282","13651561868.7665","12807031664.3386","15029522434.5564","18242804760.9981","19543671914.3227","18462438309.8912","17190323434.7982",
